year,month,latitude,upwelling_index,model
2075.0,8.0,38.0,0.822,ipsl
2075.0,8.0,39.0,1.301,ipsl
2075.0,8.0,40.0,0.907,ipsl
2075.0,8.0,41.0,0.77,ipsl
2075.0,8.0,42.0,0.701,ipsl
2075.0,8.0,43.0,0.531,ipsl
2075.0,8.0,44.0,0.035,ipsl
2075.0,8.0,45.0,0.052,ipsl
2075.0,8.0,46.0,0.171,ipsl
2075.0,8.0,47.0,0.162,ipsl
2075.0,9.0,31.0,0.297,ipsl
2075.0,9.0,32.0,0.263,ipsl
2075.0,9.0,33.0,0.287,ipsl
2075.0,9.0,34.0,0.323,ipsl
2075.0,9.0,35.0,0.569,ipsl
2075.0,9.0,36.0,0.381,ipsl
2075.0,9.0,37.0,0.373,ipsl
2075.0,9.0,38.0,0.676,ipsl
2075.0,9.0,39.0,1.106,ipsl
2075.0,9.0,40.0,1.219,ipsl
2075.0,9.0,41.0,1.021,ipsl
2075.0,9.0,42.0,1.048,ipsl
2075.0,9.0,43.0,0.944,ipsl
2075.0,9.0,44.0,0.625,ipsl
2075.0,9.0,45.0,0.521,ipsl
2075.0,9.0,46.0,0.467,ipsl
2075.0,9.0,47.0,0.304,ipsl
2075.0,10.0,31.0,0.272,ipsl
2075.0,10.0,32.0,0.243,ipsl
2075.0,10.0,33.0,0.355,ipsl
2075.0,10.0,34.0,0.455,ipsl
2075.0,10.0,35.0,0.898,ipsl
2075.0,10.0,36.0,0.66,ipsl
2075.0,10.0,37.0,0.594,ipsl
2075.0,10.0,38.0,0.735,ipsl
2075.0,10.0,39.0,0.93,ipsl
2075.0,10.0,40.0,0.775,ipsl
2075.0,10.0,41.0,0.729,ipsl
2075.0,10.0,42.0,0.709,ipsl
2075.0,10.0,43.0,0.643,ipsl
2075.0,10.0,44.0,0.407,ipsl
2075.0,10.0,45.0,0.352,ipsl
2075.0,10.0,46.0,0.375,ipsl
2075.0,10.0,47.0,0.212,ipsl
2075.0,11.0,31.0,0.297,ipsl
2075.0,11.0,32.0,0.235,ipsl
2075.0,11.0,33.0,0.276,ipsl
2075.0,11.0,34.0,0.293,ipsl
2075.0,11.0,35.0,0.673,ipsl
2075.0,11.0,36.0,0.372,ipsl
2075.0,11.0,37.0,0.296,ipsl
2075.0,11.0,38.0,0.222,ipsl
2075.0,11.0,39.0,0.294,ipsl
2075.0,11.0,40.0,-0.014,ipsl
2075.0,11.0,41.0,-0.211,ipsl
2075.0,11.0,42.0,-0.44,ipsl
2075.0,11.0,43.0,-0.457,ipsl
2075.0,11.0,44.0,-0.337,ipsl
2075.0,11.0,45.0,-0.452,ipsl
2075.0,11.0,46.0,-0.273,ipsl
2075.0,11.0,47.0,-0.261,ipsl
2075.0,12.0,31.0,-0.02,ipsl
2075.0,12.0,32.0,-0.011,ipsl
2075.0,12.0,33.0,0.119,ipsl
2075.0,12.0,34.0,0.075,ipsl
2075.0,12.0,35.0,0.108,ipsl
2075.0,12.0,36.0,-0.286,ipsl
2075.0,12.0,37.0,-0.138,ipsl
2075.0,12.0,38.0,-0.23,ipsl
2075.0,12.0,39.0,-0.225,ipsl
2075.0,12.0,40.0,-0.684,ipsl
2075.0,12.0,41.0,-0.541,ipsl
2075.0,12.0,42.0,-0.645,ipsl
2075.0,12.0,43.0,-0.684,ipsl
2075.0,12.0,44.0,-0.607,ipsl
2075.0,12.0,45.0,-0.718,ipsl
2075.0,12.0,46.0,-0.42,ipsl
2075.0,12.0,47.0,-0.385,ipsl
2076.0,1.0,31.0,0.174,ipsl
2076.0,1.0,32.0,0.081,ipsl
2076.0,1.0,33.0,0.079,ipsl
2076.0,1.0,34.0,0.114,ipsl
2076.0,1.0,35.0,0.635,ipsl
2076.0,1.0,36.0,0.213,ipsl
2076.0,1.0,37.0,0.129,ipsl
2076.0,1.0,38.0,0.168,ipsl
2076.0,1.0,39.0,0.244,ipsl
2076.0,1.0,40.0,-0.188,ipsl
2076.0,1.0,41.0,-0.509,ipsl
2076.0,1.0,42.0,-0.635,ipsl
2076.0,1.0,43.0,-0.952,ipsl
2076.0,1.0,44.0,-0.938,ipsl
2076.0,1.0,45.0,-1.097,ipsl
2076.0,1.0,46.0,-0.898,ipsl
2076.0,1.0,47.0,-0.769,ipsl
2076.0,2.0,31.0,0.115,ipsl
2076.0,2.0,32.0,0.029,ipsl
2076.0,2.0,33.0,0.153,ipsl
2076.0,2.0,34.0,0.01,ipsl
2076.0,2.0,35.0,-0.1,ipsl
2076.0,2.0,36.0,-0.074,ipsl
2076.0,2.0,37.0,0.002,ipsl
2076.0,2.0,38.0,-0.109,ipsl
2076.0,2.0,39.0,0.244,ipsl
2076.0,2.0,40.0,-0.021,ipsl
2076.0,2.0,41.0,-0.116,ipsl
2076.0,2.0,42.0,-0.344,ipsl
2076.0,2.0,43.0,-0.211,ipsl
2076.0,2.0,44.0,-0.156,ipsl
2076.0,2.0,45.0,-0.24,ipsl
2076.0,2.0,46.0,-0.139,ipsl
2076.0,2.0,47.0,-0.258,ipsl
2076.0,3.0,31.0,0.376,ipsl
2076.0,3.0,32.0,0.294,ipsl
2076.0,3.0,33.0,0.533,ipsl
2076.0,3.0,34.0,0.577,ipsl
2076.0,3.0,35.0,1.133,ipsl
2076.0,3.0,36.0,0.903,ipsl
2076.0,3.0,37.0,0.876,ipsl
2076.0,3.0,38.0,0.897,ipsl
2076.0,3.0,39.0,1.304,ipsl
2076.0,3.0,40.0,0.908,ipsl
2076.0,3.0,41.0,0.676,ipsl
2076.0,3.0,42.0,0.5,ipsl
2076.0,3.0,43.0,0.617,ipsl
2076.0,3.0,44.0,-0.234,ipsl
2076.0,3.0,45.0,0.165,ipsl
2076.0,3.0,46.0,0.069,ipsl
2076.0,3.0,47.0,0.092,ipsl
2076.0,4.0,31.0,0.681,ipsl
2076.0,4.0,32.0,0.699,ipsl
2076.0,4.0,33.0,0.759,ipsl
2076.0,4.0,34.0,1.111,ipsl
2076.0,4.0,35.0,1.886,ipsl
2076.0,4.0,36.0,1.55,ipsl
2076.0,4.0,37.0,1.506,ipsl
2076.0,4.0,38.0,1.326,ipsl
2076.0,4.0,39.0,1.571,ipsl
2076.0,4.0,40.0,1.048,ipsl
2076.0,4.0,41.0,0.483,ipsl
2076.0,4.0,42.0,0.355,ipsl
2076.0,4.0,43.0,0.418,ipsl
2076.0,4.0,44.0,-0.628,ipsl
2076.0,4.0,45.0,-0.264,ipsl
2076.0,4.0,46.0,-0.145,ipsl
2076.0,4.0,47.0,-0.07,ipsl
2076.0,5.0,31.0,0.341,ipsl
2076.0,5.0,32.0,0.411,ipsl
2076.0,5.0,33.0,0.459,ipsl
2076.0,5.0,34.0,0.519,ipsl
2076.0,5.0,35.0,1.08,ipsl
2076.0,5.0,36.0,0.824,ipsl
2076.0,5.0,37.0,1.057,ipsl
2076.0,5.0,38.0,1.56,ipsl
2076.0,5.0,39.0,2.001,ipsl
2076.0,5.0,40.0,1.772,ipsl
2076.0,5.0,41.0,1.702,ipsl
2076.0,5.0,42.0,1.375,ipsl
2076.0,5.0,43.0,1.323,ipsl
2076.0,5.0,44.0,0.301,ipsl
2076.0,5.0,45.0,0.552,ipsl
2076.0,5.0,46.0,0.301,ipsl
2076.0,5.0,47.0,0.325,ipsl
2076.0,6.0,31.0,0.644,ipsl
2076.0,6.0,32.0,0.524,ipsl
2076.0,6.0,33.0,0.604,ipsl
2076.0,6.0,34.0,0.856,ipsl
2076.0,6.0,35.0,1.527,ipsl
2076.0,6.0,36.0,1.035,ipsl
2076.0,6.0,37.0,0.989,ipsl
2076.0,6.0,38.0,1.374,ipsl
2076.0,6.0,39.0,1.626,ipsl
2076.0,6.0,40.0,1.329,ipsl
2076.0,6.0,41.0,0.95,ipsl
2076.0,6.0,42.0,1.141,ipsl
2076.0,6.0,43.0,0.623,ipsl
2076.0,6.0,44.0,0.183,ipsl
2076.0,6.0,45.0,0.376,ipsl
2076.0,6.0,46.0,0.239,ipsl
2076.0,6.0,47.0,0.239,ipsl
2076.0,7.0,31.0,0.386,ipsl
2076.0,7.0,32.0,0.327,ipsl
2076.0,7.0,33.0,0.352,ipsl
2076.0,7.0,34.0,0.509,ipsl
2076.0,7.0,35.0,1.083,ipsl
2076.0,7.0,36.0,0.824,ipsl
2076.0,7.0,37.0,0.717,ipsl
2076.0,7.0,38.0,1.022,ipsl
2076.0,7.0,39.0,1.624,ipsl
2076.0,7.0,40.0,1.593,ipsl
2076.0,7.0,41.0,1.159,ipsl
2076.0,7.0,42.0,1.238,ipsl
2076.0,7.0,43.0,1.037,ipsl
2076.0,7.0,44.0,0.61,ipsl
2076.0,7.0,45.0,0.574,ipsl
2076.0,7.0,46.0,0.472,ipsl
2076.0,7.0,47.0,0.428,ipsl
2076.0,8.0,31.0,0.224,ipsl
2076.0,8.0,32.0,0.236,ipsl
2076.0,8.0,33.0,0.357,ipsl
2076.0,8.0,34.0,0.404,ipsl
2076.0,8.0,35.0,0.898,ipsl
2076.0,8.0,36.0,0.627,ipsl
2076.0,8.0,37.0,0.577,ipsl
2076.0,8.0,38.0,0.805,ipsl
2076.0,8.0,39.0,1.102,ipsl
2076.0,8.0,40.0,0.993,ipsl
2076.0,8.0,41.0,0.833,ipsl
2076.0,8.0,42.0,0.875,ipsl
2076.0,8.0,43.0,0.611,ipsl
2076.0,8.0,44.0,0.421,ipsl
2076.0,8.0,45.0,0.392,ipsl
2076.0,8.0,46.0,0.346,ipsl
2076.0,8.0,47.0,0.311,ipsl
2076.0,9.0,31.0,0.327,ipsl
2076.0,9.0,32.0,0.246,ipsl
2076.0,9.0,33.0,0.294,ipsl
2076.0,9.0,34.0,0.421,ipsl
2076.0,9.0,35.0,0.825,ipsl
2076.0,9.0,36.0,0.626,ipsl
2076.0,9.0,37.0,0.54,ipsl
2076.0,9.0,38.0,0.781,ipsl
2076.0,9.0,39.0,1.138,ipsl
2076.0,9.0,40.0,1.003,ipsl
2076.0,9.0,41.0,0.781,ipsl
2076.0,9.0,42.0,0.697,ipsl
2076.0,9.0,43.0,0.52,ipsl
2076.0,9.0,44.0,0.259,ipsl
2076.0,9.0,45.0,0.249,ipsl
2076.0,9.0,46.0,0.217,ipsl
2076.0,9.0,47.0,0.193,ipsl
2076.0,10.0,31.0,0.315,ipsl
2076.0,10.0,32.0,0.241,ipsl
2076.0,10.0,33.0,0.283,ipsl
2076.0,10.0,34.0,0.305,ipsl
2076.0,10.0,35.0,0.556,ipsl
2076.0,10.0,36.0,0.299,ipsl
2076.0,10.0,37.0,0.179,ipsl
2076.0,10.0,38.0,0.343,ipsl
2076.0,10.0,39.0,0.623,ipsl
2076.0,10.0,40.0,0.545,ipsl
2076.0,10.0,41.0,0.555,ipsl
2076.0,10.0,42.0,0.523,ipsl
2076.0,10.0,43.0,0.53,ipsl
2076.0,10.0,44.0,0.315,ipsl
2076.0,10.0,45.0,0.2,ipsl
2076.0,10.0,46.0,0.144,ipsl
2076.0,10.0,47.0,0.038,ipsl
2076.0,11.0,31.0,0.148,ipsl
2076.0,11.0,32.0,0.166,ipsl
2076.0,11.0,33.0,0.285,ipsl
2076.0,11.0,34.0,0.267,ipsl
2076.0,11.0,35.0,0.576,ipsl
2076.0,11.0,36.0,0.271,ipsl
2076.0,11.0,37.0,0.263,ipsl
2076.0,11.0,38.0,0.015,ipsl
2076.0,11.0,39.0,0.134,ipsl
2076.0,11.0,40.0,-0.234,ipsl
2076.0,11.0,41.0,-0.243,ipsl
2076.0,11.0,42.0,-0.357,ipsl
2076.0,11.0,43.0,-0.396,ipsl
2076.0,11.0,44.0,-0.388,ipsl
2076.0,11.0,45.0,-0.468,ipsl
2076.0,11.0,46.0,-0.16,ipsl
2076.0,11.0,47.0,-0.244,ipsl
2076.0,12.0,31.0,-0.011,ipsl
2076.0,12.0,32.0,0.01,ipsl
2076.0,12.0,33.0,0.074,ipsl
2076.0,12.0,34.0,0.084,ipsl
2076.0,12.0,35.0,0.355,ipsl
2076.0,12.0,36.0,0.025,ipsl
2076.0,12.0,37.0,0.234,ipsl
2076.0,12.0,38.0,0.12,ipsl
2076.0,12.0,39.0,-0.004,ipsl
2076.0,12.0,40.0,-0.185,ipsl
2076.0,12.0,41.0,-0.351,ipsl
2076.0,12.0,42.0,-0.476,ipsl
2076.0,12.0,43.0,-0.398,ipsl
2076.0,12.0,44.0,-0.226,ipsl
2076.0,12.0,45.0,-0.517,ipsl
2076.0,12.0,46.0,-0.458,ipsl
2076.0,12.0,47.0,-0.422,ipsl
2077.0,1.0,31.0,0.068,ipsl
2077.0,1.0,32.0,0.025,ipsl
2077.0,1.0,33.0,0.103,ipsl
2077.0,1.0,34.0,0.128,ipsl
2077.0,1.0,35.0,0.459,ipsl
2077.0,1.0,36.0,0.245,ipsl
2077.0,1.0,37.0,0.458,ipsl
2077.0,1.0,38.0,0.666,ipsl
2077.0,1.0,39.0,0.293,ipsl
2077.0,1.0,40.0,0.12,ipsl
2077.0,1.0,41.0,-0.151,ipsl
2077.0,1.0,42.0,-0.184,ipsl
2077.0,1.0,43.0,-0.357,ipsl
2077.0,1.0,44.0,-0.434,ipsl
2077.0,1.0,45.0,-0.47,ipsl
2077.0,1.0,46.0,-0.372,ipsl
2077.0,1.0,47.0,-0.35,ipsl
2077.0,2.0,31.0,-0.103,ipsl
2077.0,2.0,32.0,-0.009,ipsl
2077.0,2.0,33.0,0.185,ipsl
2077.0,2.0,34.0,0.245,ipsl
2077.0,2.0,35.0,0.365,ipsl
2077.0,2.0,36.0,0.128,ipsl
2077.0,2.0,37.0,0.191,ipsl
2077.0,2.0,38.0,0.442,ipsl
2077.0,2.0,39.0,0.544,ipsl
2077.0,2.0,40.0,0.292,ipsl
2077.0,2.0,41.0,0.072,ipsl
2077.0,2.0,42.0,0.126,ipsl
2077.0,2.0,43.0,0.248,ipsl
2077.0,2.0,44.0,-0.213,ipsl
2077.0,2.0,45.0,0.037,ipsl
2077.0,2.0,46.0,0.045,ipsl
2077.0,2.0,47.0,0.117,ipsl
2077.0,3.0,31.0,0.619,ipsl
2077.0,3.0,32.0,0.402,ipsl
2077.0,3.0,33.0,0.4,ipsl
2077.0,3.0,34.0,0.436,ipsl
2077.0,3.0,35.0,0.976,ipsl
2077.0,3.0,36.0,0.599,ipsl
2077.0,3.0,37.0,0.726,ipsl
2077.0,3.0,38.0,0.818,ipsl
2077.0,3.0,39.0,0.959,ipsl
2077.0,3.0,40.0,0.804,ipsl
2077.0,3.0,41.0,0.57,ipsl
2077.0,3.0,42.0,0.303,ipsl
2077.0,3.0,43.0,0.339,ipsl
2077.0,3.0,44.0,-0.312,ipsl
2077.0,3.0,45.0,-0.02,ipsl
2077.0,3.0,46.0,-0.01,ipsl
2077.0,3.0,47.0,0.267,ipsl
2077.0,4.0,31.0,0.557,ipsl
2077.0,4.0,32.0,0.508,ipsl
2077.0,4.0,33.0,0.631,ipsl
2077.0,4.0,34.0,0.731,ipsl
2077.0,4.0,35.0,1.199,ipsl
2077.0,4.0,36.0,0.976,ipsl
2077.0,4.0,37.0,0.835,ipsl
2077.0,4.0,38.0,1.077,ipsl
2077.0,4.0,39.0,1.215,ipsl
2077.0,4.0,40.0,0.891,ipsl
2077.0,4.0,41.0,0.659,ipsl
2077.0,4.0,42.0,0.542,ipsl
2077.0,4.0,43.0,0.521,ipsl
2077.0,4.0,44.0,-0.152,ipsl
2077.0,4.0,45.0,0.094,ipsl
2077.0,4.0,46.0,0.117,ipsl
2077.0,4.0,47.0,0.159,ipsl
2077.0,5.0,31.0,0.453,ipsl
2077.0,5.0,32.0,0.389,ipsl
2077.0,5.0,33.0,0.452,ipsl
2077.0,5.0,34.0,0.502,ipsl
2077.0,5.0,35.0,0.793,ipsl
2077.0,5.0,36.0,0.604,ipsl
2077.0,5.0,37.0,0.618,ipsl
2077.0,5.0,38.0,0.85,ipsl
2077.0,5.0,39.0,1.208,ipsl
2077.0,5.0,40.0,0.965,ipsl
2077.0,5.0,41.0,0.892,ipsl
2077.0,5.0,42.0,0.76,ipsl
2077.0,5.0,43.0,0.926,ipsl
2077.0,5.0,44.0,0.3,ipsl
2077.0,5.0,45.0,0.59,ipsl
2077.0,5.0,46.0,0.407,ipsl
2077.0,5.0,47.0,0.361,ipsl
2077.0,6.0,31.0,0.442,ipsl
2077.0,6.0,32.0,0.4,ipsl
2077.0,6.0,33.0,0.513,ipsl
2077.0,6.0,34.0,1.118,ipsl
2077.0,6.0,35.0,2.565,ipsl
2077.0,6.0,36.0,1.901,ipsl
2077.0,6.0,37.0,1.746,ipsl
2077.0,6.0,38.0,2.177,ipsl
2077.0,6.0,39.0,3.1,ipsl
2077.0,6.0,40.0,2.22,ipsl
2077.0,6.0,41.0,1.557,ipsl
2077.0,6.0,42.0,1.264,ipsl
2077.0,6.0,43.0,0.985,ipsl
2077.0,6.0,44.0,0.488,ipsl
2077.0,6.0,45.0,0.598,ipsl
2077.0,6.0,46.0,0.412,ipsl
2077.0,6.0,47.0,0.399,ipsl
2077.0,7.0,31.0,0.274,ipsl
2077.0,7.0,32.0,0.269,ipsl
2077.0,7.0,33.0,0.309,ipsl
2077.0,7.0,34.0,0.473,ipsl
2077.0,7.0,35.0,1.124,ipsl
2077.0,7.0,36.0,0.746,ipsl
2077.0,7.0,37.0,0.623,ipsl
2077.0,7.0,38.0,0.932,ipsl
2077.0,7.0,39.0,1.762,ipsl
2077.0,7.0,40.0,1.364,ipsl
2077.0,7.0,41.0,1.069,ipsl
2077.0,7.0,42.0,1.078,ipsl
2077.0,7.0,43.0,0.826,ipsl
2077.0,7.0,44.0,0.511,ipsl
2077.0,7.0,45.0,0.487,ipsl
2077.0,7.0,46.0,0.419,ipsl
2077.0,7.0,47.0,0.415,ipsl
2077.0,8.0,31.0,0.433,ipsl
2077.0,8.0,32.0,0.367,ipsl
2077.0,8.0,33.0,0.414,ipsl
2077.0,8.0,34.0,0.529,ipsl
2077.0,8.0,35.0,1.03,ipsl
2077.0,8.0,36.0,0.639,ipsl
2077.0,8.0,37.0,0.482,ipsl
2077.0,8.0,38.0,0.771,ipsl
2077.0,8.0,39.0,1.137,ipsl
2077.0,8.0,40.0,1.242,ipsl
2077.0,8.0,41.0,1.005,ipsl
2077.0,8.0,42.0,1.001,ipsl
2077.0,8.0,43.0,0.755,ipsl
2077.0,8.0,44.0,0.554,ipsl
2077.0,8.0,45.0,0.516,ipsl
2077.0,8.0,46.0,0.426,ipsl
2077.0,8.0,47.0,0.334,ipsl
2077.0,9.0,31.0,0.286,ipsl
2077.0,9.0,32.0,0.252,ipsl
2077.0,9.0,33.0,0.27,ipsl
2077.0,9.0,34.0,0.363,ipsl
2077.0,9.0,35.0,0.917,ipsl
2077.0,9.0,36.0,0.629,ipsl
2077.0,9.0,37.0,0.577,ipsl
2077.0,9.0,38.0,0.727,ipsl
2077.0,9.0,39.0,0.963,ipsl
2077.0,9.0,40.0,0.81,ipsl
2077.0,9.0,41.0,0.643,ipsl
2077.0,9.0,42.0,0.64,ipsl
2077.0,9.0,43.0,0.476,ipsl
2077.0,9.0,44.0,0.347,ipsl
2077.0,9.0,45.0,0.281,ipsl
2077.0,9.0,46.0,0.246,ipsl
2077.0,9.0,47.0,0.227,ipsl
2077.0,10.0,31.0,0.402,ipsl
2077.0,10.0,32.0,0.374,ipsl
2077.0,10.0,33.0,0.438,ipsl
2077.0,10.0,34.0,0.529,ipsl
2077.0,10.0,35.0,1.011,ipsl
2077.0,10.0,36.0,0.644,ipsl
2077.0,10.0,37.0,0.412,ipsl
2077.0,10.0,38.0,0.397,ipsl
2077.0,10.0,39.0,0.454,ipsl
2077.0,10.0,40.0,0.2,ipsl
2077.0,10.0,41.0,-0.016,ipsl
2077.0,10.0,42.0,-0.058,ipsl
2077.0,10.0,43.0,-0.167,ipsl
2077.0,10.0,44.0,-0.257,ipsl
2077.0,10.0,45.0,-0.445,ipsl
2077.0,10.0,46.0,-0.318,ipsl
2077.0,10.0,47.0,-0.197,ipsl
2077.0,11.0,31.0,0.383,ipsl
2077.0,11.0,32.0,0.317,ipsl
2077.0,11.0,33.0,0.493,ipsl
2077.0,11.0,34.0,0.653,ipsl
2077.0,11.0,35.0,1.243,ipsl
2077.0,11.0,36.0,0.853,ipsl
2077.0,11.0,37.0,0.746,ipsl
2077.0,11.0,38.0,0.744,ipsl
2077.0,11.0,39.0,0.703,ipsl
2077.0,11.0,40.0,0.469,ipsl
2077.0,11.0,41.0,0.213,ipsl
2077.0,11.0,42.0,0.06,ipsl
2077.0,11.0,43.0,0.02,ipsl
2077.0,11.0,44.0,-0.209,ipsl
2077.0,11.0,45.0,-0.287,ipsl
2077.0,11.0,46.0,-0.235,ipsl
2077.0,11.0,47.0,-0.166,ipsl
2077.0,12.0,31.0,0.022,ipsl
2077.0,12.0,32.0,0.039,ipsl
2077.0,12.0,33.0,0.242,ipsl
2077.0,12.0,34.0,0.105,ipsl
2077.0,12.0,35.0,0.361,ipsl
2077.0,12.0,36.0,0.066,ipsl
2077.0,12.0,37.0,0.144,ipsl
2077.0,12.0,38.0,0.071,ipsl
2077.0,12.0,39.0,0.04,ipsl
2077.0,12.0,40.0,-0.313,ipsl
2077.0,12.0,41.0,-0.523,ipsl
2077.0,12.0,42.0,-0.912,ipsl
2077.0,12.0,43.0,-0.897,ipsl
2077.0,12.0,44.0,-0.932,ipsl
2077.0,12.0,45.0,-0.997,ipsl
2077.0,12.0,46.0,-0.608,ipsl
2077.0,12.0,47.0,-0.49,ipsl
2078.0,1.0,31.0,0.085,ipsl
2078.0,1.0,32.0,0.067,ipsl
2078.0,1.0,33.0,0.205,ipsl
2078.0,1.0,34.0,0.183,ipsl
2078.0,1.0,35.0,0.639,ipsl
2078.0,1.0,36.0,0.309,ipsl
2078.0,1.0,37.0,0.347,ipsl
2078.0,1.0,38.0,0.386,ipsl
2078.0,1.0,39.0,0.5,ipsl
2078.0,1.0,40.0,0.298,ipsl
2078.0,1.0,41.0,0.298,ipsl
2078.0,1.0,42.0,-0.052,ipsl
2078.0,1.0,43.0,-0.044,ipsl
2078.0,1.0,44.0,-0.507,ipsl
2078.0,1.0,45.0,-0.238,ipsl
2078.0,1.0,46.0,-0.061,ipsl
2078.0,1.0,47.0,0.089,ipsl
2078.0,2.0,31.0,0.123,ipsl
2078.0,2.0,32.0,0.027,ipsl
2078.0,2.0,33.0,0.02,ipsl
2078.0,2.0,34.0,0.171,ipsl
2078.0,2.0,35.0,0.41,ipsl
2078.0,2.0,36.0,-0.052,ipsl
2078.0,2.0,37.0,-0.111,ipsl
2078.0,2.0,38.0,-0.011,ipsl
2078.0,2.0,39.0,0.122,ipsl
2078.0,2.0,40.0,-0.149,ipsl
2078.0,2.0,41.0,0.005,ipsl
2078.0,2.0,42.0,-0.324,ipsl
2078.0,2.0,43.0,-0.361,ipsl
2078.0,2.0,44.0,-0.7,ipsl
2078.0,2.0,45.0,-0.826,ipsl
2078.0,2.0,46.0,-0.425,ipsl
2078.0,2.0,47.0,-0.197,ipsl
2078.0,3.0,31.0,0.23,ipsl
2078.0,3.0,32.0,0.213,ipsl
2078.0,3.0,33.0,0.25,ipsl
2078.0,3.0,34.0,0.267,ipsl
2078.0,3.0,35.0,0.645,ipsl
2078.0,3.0,36.0,0.313,ipsl
2078.0,3.0,37.0,0.295,ipsl
2078.0,3.0,38.0,0.386,ipsl
2078.0,3.0,39.0,0.518,ipsl
2078.0,3.0,40.0,0.562,ipsl
2078.0,3.0,41.0,0.676,ipsl
2078.0,3.0,42.0,0.596,ipsl
2078.0,3.0,43.0,0.857,ipsl
2078.0,3.0,44.0,-0.252,ipsl
2078.0,3.0,45.0,0.327,ipsl
2078.0,3.0,46.0,0.168,ipsl
2078.0,3.0,47.0,0.3,ipsl
2078.0,4.0,31.0,0.477,ipsl
2078.0,4.0,32.0,0.389,ipsl
2078.0,4.0,33.0,0.474,ipsl
2078.0,4.0,34.0,0.571,ipsl
2078.0,4.0,35.0,1.071,ipsl
2078.0,4.0,36.0,0.687,ipsl
2078.0,4.0,37.0,0.802,ipsl
2078.0,4.0,38.0,0.846,ipsl
2078.0,4.0,39.0,1.098,ipsl
2078.0,4.0,40.0,0.89,ipsl
2078.0,4.0,41.0,1.018,ipsl
2078.0,4.0,42.0,0.855,ipsl
2078.0,4.0,43.0,0.84,ipsl
2078.0,4.0,44.0,-0.144,ipsl
2078.0,4.0,45.0,0.246,ipsl
2078.0,4.0,46.0,0.191,ipsl
2078.0,4.0,47.0,0.115,ipsl
2078.0,5.0,31.0,0.501,ipsl
2078.0,5.0,32.0,0.422,ipsl
2078.0,5.0,33.0,0.461,ipsl
2078.0,5.0,34.0,0.461,ipsl
2078.0,5.0,35.0,0.792,ipsl
2078.0,5.0,36.0,0.632,ipsl
2078.0,5.0,37.0,0.691,ipsl
2078.0,5.0,38.0,0.516,ipsl
2078.0,5.0,39.0,1.143,ipsl
2078.0,5.0,40.0,0.551,ipsl
2078.0,5.0,41.0,0.416,ipsl
2078.0,5.0,42.0,0.524,ipsl
2078.0,5.0,43.0,0.407,ipsl
2078.0,5.0,44.0,0.1,ipsl
2078.0,5.0,45.0,0.294,ipsl
2078.0,5.0,46.0,0.202,ipsl
2078.0,5.0,47.0,0.202,ipsl
2078.0,6.0,31.0,0.651,ipsl
2078.0,6.0,32.0,0.529,ipsl
2078.0,6.0,33.0,0.61,ipsl
2078.0,6.0,34.0,0.807,ipsl
2078.0,6.0,35.0,1.68,ipsl
2078.0,6.0,36.0,1.414,ipsl
2078.0,6.0,37.0,1.63,ipsl
2078.0,6.0,38.0,1.183,ipsl
2078.0,6.0,39.0,1.556,ipsl
2078.0,6.0,40.0,1.143,ipsl
2078.0,6.0,41.0,0.82,ipsl
2078.0,6.0,42.0,0.823,ipsl
2078.0,6.0,43.0,0.632,ipsl
2078.0,6.0,44.0,0.1,ipsl
2078.0,6.0,45.0,0.298,ipsl
2078.0,6.0,46.0,0.111,ipsl
2078.0,6.0,47.0,0.09,ipsl
2078.0,7.0,31.0,0.493,ipsl
2078.0,7.0,32.0,0.368,ipsl
2078.0,7.0,33.0,0.388,ipsl
2078.0,7.0,34.0,0.493,ipsl
2078.0,7.0,35.0,0.884,ipsl
2078.0,7.0,36.0,0.633,ipsl
2078.0,7.0,37.0,0.618,ipsl
2078.0,7.0,38.0,0.825,ipsl
2078.0,7.0,39.0,1.291,ipsl
2078.0,7.0,40.0,1.19,ipsl
2078.0,7.0,41.0,1.084,ipsl
2078.0,7.0,42.0,1.168,ipsl
2078.0,7.0,43.0,1.239,ipsl
2078.0,7.0,44.0,0.728,ipsl
2078.0,7.0,45.0,0.826,ipsl
2078.0,7.0,46.0,0.562,ipsl
2078.0,7.0,47.0,0.462,ipsl
2078.0,8.0,31.0,0.432,ipsl
2078.0,8.0,32.0,0.399,ipsl
2078.0,8.0,33.0,0.452,ipsl
2078.0,8.0,34.0,0.622,ipsl
2078.0,8.0,35.0,1.315,ipsl
2078.0,8.0,36.0,0.975,ipsl
2078.0,8.0,37.0,0.91,ipsl
2078.0,8.0,38.0,1.024,ipsl
2078.0,8.0,39.0,1.209,ipsl
2078.0,8.0,40.0,0.934,ipsl
2078.0,8.0,41.0,0.653,ipsl
2078.0,8.0,42.0,0.567,ipsl
2078.0,8.0,43.0,0.404,ipsl
2078.0,8.0,44.0,0.325,ipsl
2078.0,8.0,45.0,0.317,ipsl
2078.0,8.0,46.0,0.297,ipsl
2078.0,8.0,47.0,0.232,ipsl
2078.0,9.0,31.0,0.408,ipsl
2078.0,9.0,32.0,0.363,ipsl
2078.0,9.0,33.0,0.378,ipsl
2078.0,9.0,34.0,0.456,ipsl
2078.0,9.0,35.0,0.848,ipsl
2078.0,9.0,36.0,0.598,ipsl
2078.0,9.0,37.0,0.38,ipsl
2078.0,9.0,38.0,0.501,ipsl
